Source,Original ID,Acceptability,Original annotation,Sentence,Material added
SoD-Verb2,5.596b',1,,Ik zag dat.,0
SoD-Verb2,5.597a,1,,Ik weet dat Jan dat boek moet lezen.,1
SoD-Verb2,5.597a',1,,Ik weet dat Jan dat boek heeft moeten lezen.,1
SoD-Verb2,5.597a',0,*,Ik weet dat Jan dat boek heeft gemoeten lezen.,1
SoD-Verb2,5.597b',1,,Ik weet dat ik Jan dat boek heb zien lezen.,1
SoD-Verb2,5.597b',0,*,Ik weet dat ik Jan dat boek heb gezien lezen.,1
SoD-Verb2,5.598a,1,,Praten is vermoeiend.,0
SoD-Verb2,5.598b,1,,Boeken lezen is altijd leuk.,0
SoD-Verb2,5.598b,1,,Een boek lezen is altijd leuk.,0
SoD-Verb2,5.598c,0,??,De boeken lezen is altijd leuk.,0
SoD-Verb2,5.601a,1,,Jan leert scheikunde.,0
SoD-Verb2,5.601a',1,,Jan leert zwemmen.,0
SoD-Verb2,5.601b',1,,Els leert Jan zwemmen.,0
SoD-Verb2,5.602a',1,,Ik weet dat Marie Jan goed leert zwemmen.,1
SoD-Verb2,5.602b,1,,Ik weet dat Jan computers leert repareren.,1
SoD-Verb2,5.602b',1,,Ik weet dat Els Jan computers leert repareren.,1
SoD-Verb2,5.603a,1,,Ik weet dat Jan zwemmen leert.,1
SoD-Verb2,5.603b,1,,Ik weet dat Marie Jan zwemmen leert.,1
SoD-Verb2,5.603b,1,,Ik weet dat Marie Jan leert zwemmen.,1
SoD-Verb2,5.604a,1,,Ik weet dat Jan zwemmen wil leren.,1
SoD-Verb2,5.604b,1,,Ik weet dat Marie Jan zwemmen wil leren.,1
SoD-Verb2,5.605a',0,*,Ik weet dat Jan zwemmen heeft leren.,1
SoD-Verb2,5.605b,1,,Ik weet dat Marie Jan heeft leren zwemmen.,1
SoD-Verb2,5.605b,0,*,Ik weet dat Marie Jan heeft geleerd zwemmen.,1
SoD-Verb2,5.605b',0,*,Ik weet dat Marie Jan zwemmen leren heeft.,1
SoD-Verb2,5.606a,1,,Ik weet dat Jan auto rijden wil leren.,1
SoD-Verb2,5.606a,1,,Ik weet dat Jan auto wil leren rijden.,1
SoD-Verb2,5.606b,1,,Ik weet dat Jan auto heeft leren rijden.,1
SoD-Verb2,5.606b,0,*,Ik weet dat Jan auto heeft geleerd rijden.,1
SoD-Verb2,5.606b',1,,Ik weet dat Jan auto rijden heeft geleerd.,1
SoD-Verb2,5.607b,1,,Ik weet dat Jan computers heeft leren repareren.,1
SoD-Verb2,5.607b',0,*,Ik weet dat Jan computers repareren heeft leren.,1
SoD-Verb2,5.610a,1,,Ik weet dat zijn dochter door geldgebrek niet kan leren zwemmen.,1
SoD-Verb2,5.610a',0,*,Ik weet dat zijn dochter door geldgebrek niet zwemmen kan leren.,1
SoD-Verb2,5.610b,1,,Ik weet dat hij zijn dochter door geldgebrek niet kan leren zwemmen.,1
SoD-Verb2,5.610b',1,,Ik weet dat hij zijn dochter door geldgebrek geen zwemmen kan leren.,1
SoD-Verb2,5.610b',0,*,Ik weet dat hij zijn dochter door geldgebrek niet zwemmen kan leren.,1
SoD-Verb2,5.611a,1,,Ik weet dat zijn dochter door geldgebrek niet heeft leren zwemmen.,1
SoD-Verb2,5.611a',1,,Ik weet dat zijn dochter door geldgebrek geen zwemmen heeft geleerd.,1
SoD-Verb2,5.611a',0,*,Ik weet dat zijn dochter door geldgebrek niet zwemmen heeft geleerd.,1
SoD-Verb2,5.611b,1,,Ik weet dat hij zijn dochter door geldgebrek niet heeft leren zwemmen.,1
SoD-Verb2,5.611b',1,,Ik weet dat hij zijn dochter door geldgebrek geen zwemmen heeft geleerd.,1
SoD-Verb2,5.611b',0,*,Ik weet dat hij zijn dochter door geldgebrek niet zwemmen heeft geleerd.,1
SoD-Verb2,5.612a,1,,Ik weet dat Jan geen auto heeft leren rijden.,1
SoD-Verb2,5.612a,0,*,Ik weet dat Jan niet auto heeft leren rijden.,1
SoD-Verb2,5.612b,1,,Ik weet dat Jan geen auto rijden heeft geleerd.,1
SoD-Verb2,5.612b,0,*,Ik weet dat Jan niet auto rijden heeft geleerd.,1
SoD-Verb2,5.616b,1,,Jan moet zijn medicijnen innemen.,0
SoD-Verb2,5.616b',1,,Jan moet zijn medicijnen nog.,0
SoD-Verb2,5.616c,1,,Jan kan alles doen.,0
SoD-Verb2,5.616c',1,,Jan kan alles.,0
SoD-Verb2,5.617a,1,,Deze fles moet leeg.,0
SoD-Verb2,5.617b,1,,Die lampen moeten uit.,0
SoD-Verb2,5.617c,1,,Die boeken kunnen in de vuilnisbak.,0
SoD-Verb2,5.619a,1,,Ik weet dat Jan een ijsje kopen wil.,1
SoD-Verb2,5.619a,1,,Ik weet dat Jan een ijsje wil kopen.,1
SoD-Verb2,5.619b,1,,Ik weet dat Jan hard gillen wilde.,1
SoD-Verb2,5.620a,1,,Ik weet dat Jan een ijsje zou willen kopen.,1
SoD-Verb2,5.620a,0,*?,Ik weet dat Jan een ijsje kopen zou willen.,1
SoD-Verb2,5.620b,1,,Ik weet dat Jan hard zou willen gillen.,1
SoD-Verb2,5.621a,1,,Ik weet dat Jan een ijsje had willen kopen.,1
SoD-Verb2,5.621a',0,*?,Ik weet dat Jan een ijsje kopen had gewild.,1
SoD-Verb2,5.621b,1,,Ik weet dat Jan hard had willen gillen.,1
SoD-Verb2,5.621b,0,*,Ik weet dat Jan hard had gewild gillen.,1
SoD-Verb2,5.621b',0,*?,Ik weet dat Jan hard gillen had gewild.,1
SoD-Verb2,5.623a,1,,Ik weet dat Jan niet wil zingen.,1
SoD-Verb2,5.623b,1,,Ik weet dat Jan niet zingen wil.,1
SoD-Verb2,5.624a,1,,Een ijsje kopen zou Jan wel willen.,0
SoD-Verb2,5.624a',1,,Een ijsje kopen had Jan wel gewild.,0
SoD-Verb2,5.624a',0,*,Een ijsje kopen had Jan wel willen.,0
SoD-Verb2,5.624b,1,,Hard gillen zou Jan wel willen.,0
SoD-Verb2,5.624b',1,,Hard gillen has Jan wel gewild.,0
SoD-Verb2,5.624b',0,*,Hard gillen has Jan wel willen.,0
SoD-Verb2,5.626a,1,,Marie moet nu wel thuis zijn.,0
SoD-Verb2,5.626a,1,,Marie kan nu wel thuis zijn.,0
SoD-Verb2,5.626b,1,,Het moet wel zo zijn dat Marie nu thuis is.,0
SoD-Verb2,5.626b,1,,Het zal wel zo zijn dat Marie nu thuis is.,0
SoD-Verb2,5.627a,1,,Marie moet het boek binnenkort lezen.,0
SoD-Verb2,5.627a,1,,Marie mag het boek binnenkort lezen.,0
SoD-Verb2,5.627a,1,,Marie zal het boek binnenkort lezen.,0
SoD-Verb2,5.627b,1,,Marie is verplicht om het boek binnenkort te lezen.,0
SoD-Verb2,5.627b,1,,Marie is in staat om het boek binnenkort te lezen.,0
SoD-Verb2,5.630a,1,,"Jan mag dan erg slim zijn, maar hij is niet handig.",0
SoD-Verb2,5.630b,1,,Die lamp wil nog wel eens omvallen.,0
SoD-Verb2,5.631a,1,,Het kan zo zijn dat Marie nu thuis is.,0
SoD-Verb2,5.631b,1,,Het moet zo zijn dat Marie nu thuis is.,0
SoD-Verb2,5.631c,1,,Het zal zo zijn dat Marie nu thuis is.,0
SoD-Verb2,5.632a,1,,"Het mag dan zo zijn dat Jan erg slim is, maar hij is niet handig.",0
SoD-Verb2,5.633b,1,,"Ja, dat kan wel.",0
SoD-Verb2,5.633b',1,,"Ja, dat zal wel.",0
SoD-Verb2,5.635a,1,,De beer is los.,0
SoD-Verb2,5.635b,1,,De beer moet nu wel los zijn.,0
SoD-Verb2,5.635b,1,,De beer kan nu wel los zijn.,0
SoD-Verb2,5.635b,1,,De beer zal nu wel los zijn.,0
SoD-Verb2,5.636a,1,,Hij zou steenrijk zijn.,0
SoD-Verb2,5.636b,1,,Hij zou volgens Peter steenrijk zijn.,0
SoD-Verb2,5.636b,1,,Hij zou volgens welingelichte kringen steenrijk zijn.,0
SoD-Verb2,5.637a,1,,Ik hoorde Jan vertrekken.,0
SoD-Verb2,5.637b,1,,Ik hoorde dat Jan vertrok.,0
SoD-Verb2,5.638a,1,,Ik vind Els goed dansen en zingen.,0
SoD-Verb2,5.638a,1,,"Ik vind Els goed dansen en zingen, maar hij niet.",0
SoD-Verb2,5.638b,1,,Els vindt die soep lekker ruiken.,0
SoD-Verb2,5.638b,1,,Els vindt die soep lekker smaken maar ik niet.,0
SoD-Verb2,5.638c,1,,Ik vind die trui naar prikken.,0
SoD-Verb2,5.638c,1,,Ik vind die trui naar prikken maar hij niet.,0
SoD-Verb2,5.639b,1,,Het lijkt haar dat Jan de dader is.,0
SoD-Verb2,5.640a,1,,Jan wil Marie bezoeken.,0
SoD-Verb2,5.640b,1,,Jan moet van zijn vader het hek verven.,0
SoD-Verb2,5.640c,1,,Jan moet meer hulp krijgen.,0
SoD-Verb2,5.641a,1,,Jan kan dat boek lezen.,0
SoD-Verb2,5.645b,0,*?,Jan zal dat.,0
SoD-Verb2,5.648a,1,,Jan moet dat boek lezen van zijn vader.,0
SoD-Verb2,5.648b,1,,Jan mag dat boek lezen van zijn vader.,0
SoD-Verb2,5.649a,1,,Volgens de regels moet de voorzitter de vergadering openen.,0
SoD-Verb2,5.650a,1,,Jan moet dat van zijn vader.,0
SoD-Verb2,5.650b,1,,Jan mag dat van zijn vader.,0
SoD-Verb2,5.651b,1,,Volgens gewoonte mag de vader dat doen.,0
SoD-Verb2,5.653a,1,,Onze technische dienst zal alles in orde brengen.,0
SoD-Verb2,5.653b,1,,Je zal vanmiddag alles in orde brengen.,0
SoD-Verb2,5.654a,1,,Jan kan vertrekken.,0
SoD-Verb2,5.654b,1,,Jan kan ontsnappen.,0
SoD-Verb2,5.655b,1,,De kat wil door het meisje geaaid worden.,0
SoD-Verb2,5.656a,1,,Het meisje wil dat.,0
SoD-Verb2,5.657a,1,,Jan wil het hek verven.,0
SoD-Verb2,5.658a,1,,Jan moet het hek verven van zijn vader.,0
SoD-Verb2,5.658b,1,,Het hek moet geverfd worden van zijn vader.,0
SoD-Verb2,5.659b,1,,Dat moet van zijn vader.,0
SoD-Verb2,5.661a',1,,Jan kan dat nu.,0
SoD-Verb2,5.661b,1,,Dat boek kan nu opgehaald worden.,0
SoD-Verb2,5.661b',1,,Dat kan nu.,0
SoD-Verb2,5.662a,1,,Gebruik van geweld moet proportioneel zijn.,0
SoD-Verb2,5.662a',1,,Die boete mag van mij wel wat hoger zijn.,0
SoD-Verb2,5.662b,1,,Ingevroren vlees moet langzaam ontdooien.,0
SoD-Verb2,5.662b',1,,Stoofvlees mag langzaam sudderen.,0
SoD-Verb2,5.662c,1,,Het interieur moet nog een verfje krijgen.,0
SoD-Verb2,5.662c',1,,De muziek mag nooit de overhand krijgen of de kijker irriteren.,0
SoD-Zw,5.8c,1,,Wat voor een eiland?,0
SoD-Zw,5.9b,1,,Hoe’n groot eiland is dat?,0
SoD-Zw,5.10b,1,,Dat is nogal een groot eiland.,0
SoD-Zw,5.11a,1,,Wat een eilanden!,0
SoD-Zw,5.14,1,,Ik heb het land dat Tasman ontdekt had bezocht.,1
SoD-Zw,5.15,1,,Ik las over de poging het Zuidland te vinden.,1
SoD-Zw,5.15,1,,Ik las over de poging om het Zuidland te vinden.,1
SoD-Zw,5.16,0,*,Ik las over de het Zuidland poging te vinden.,1
SoD-Zw,5.17,1,,Ik las over de poging van Tasman om het Zuidland te vinden.,1
SoD-Zw,5.17,1,,Ik las over de poging van Tasman het Zuidland te vinden.,1
SoD-Zw,5.18,1,,Ik las over de poging het Zuidland te vinden van Tasman.,0
SoD-Zw,5.19b,1,,De reis van Tasman was goed.,1
SoD-Zw,5.20a,1,,Ik zag die Maoris daar.,1
SoD-Zw,5.20b,1,,De reis zelf was goed.,1
SoD-Zw,5.22a,1,,De eerste reis echter van Tasman was een ramp.,0
SoD-Zw,5.22b,1,,De eerste poging echter om het Zuidland te vinden mislukte.,0
SoD-Zw,5.22b,1,,De eerste poging om het Zuidland te vinden echter mislukte.,0
SoD-Zw,5.22c,1,,De eerste reis zelf echter was een ramp.,0
SoD-Zw,5.22c,0,*,De eerste reis echter zelf was een ramp.,0
SoD-Zw,5.22d,0,*,Dat hete eten echter daar was een ramp.,0
SoD-Zw,5.23b,1,,Ik wil twee vel papier.,1
SoD-Zw,5.23c,1,,Ik bezocht het dorp Lutjegast.,1
SoD-Zw,5.24,1,,Ik bezocht vier eilanden.,1
SoD-Zw,5.24,0,*,Ik bezocht viere eilanden.,1
SoD-Zw,5.25,1,,Ik zie een eerste schip.,1
SoD-Zw,5.25,0,*,Ik zie een eerst schip.,1
SoD-Zw,5.26a,1,,Ik las over een te ontdekken eiland.,1
SoD-Zw,5.27a,1,,Dat is pas een te verstaan antwoord.,1
SoD-Zw,5.27b,1,,Dat zijn de te verstane antwoorden.,1
SoD-Zw,5.28a,1,,Ik ken een knappe schrijver.,1
SoD-Zw,5.28b,1,,Ik ken een knap schrijver.,1
SoD-Zw,5.29b,1,,Hij is een goed koning.,1
SoD-Zw,5.30,1,,De schrijver is knap.,0
SoD-Zw,5.31,1,,Deze twee knappe schrijvers zijn allebei knap.,0
SoD-Zw,5.33,1,,Ik zag de onzichtbare zichtbare sterren.,1
SoD-Zw,5.44,1,,Ik zag een rode hongaarse auto.,1
SoD-Zw,5.45,1,,Dat is een hongaarse rode wijn.,1
SoD-Zw,5.48a,1,,Ik zag die prachtige eilanden.,1
SoD-Zw,5.48b,1,,Die eilanden zijn prachtig.,0
SoD-Zw,5.49a,1,,Tasman was bang voor de Maoris.,0
SoD-Zw,5.49b,1,,Tasman was bang dat de Maoris zouden aan vallen.,0
SoD-Zw,5.50a,0,*,Hij is de bang voor de Maoris kapitein.,1
SoD-Zw,5.50a,0,*,Hij is de bange voor de Maoris kapitein.,1
SoD-Zw,5.50b,0,*,Hij is de bang dat de Maoris zouden aan vallen kaptein.,1
SoD-Zw,5.50b,0,*,Hij is de bange dat de Maoris zouden aan vallen kaptein.,1
SoD-Zw,5.52,1,,De hier altijd zeer krijgshaftige Maoris zie je nergens anders.,1
SoD-Zw,5.53,1,,Een zo krijgshaftige Maori als deze is niet te vinden.,1
SoD-Zw,5.54a,1,,Ik heb een zo goed mogelijke oplossing nodig.,1
SoD-Zw,5.54b,1,,Ik ken een beter dan gebruikelijke oplossing.,1
SoD-Zw,5.55,1,,Tasman was het reizen zo beu.,0
SoD-Zw,5.55,1,,Tasman was het reizen beu.,0
SoD-Zw,5.57,1,,Zijn optreden was ethisch niet bijzonder verantwoord.,0
SoD-Zw,5.66a,1,,De bal is in.,0
SoD-Zw,5.66b,1,,Wij zitten voor.,0
SoD-Zw,5.66b,1,,Wij zitten achter.,0
SoD-Zw,5.67a,1,,Wij zijn mee.,0
SoD-Zw,5.67b,1,,Hij is heen.,0
SoD-Zw,5.67c,1,,Hij is af.,0
SoD-Zw,5.67d,1,,De deur is toe.,0
SoD-Zw,5.71a,1,,De kat zat op de mat.,0
SoD-Zw,5.71b,1,,De kat sprong de mat op.,0
SoD-Zw,5.72a,1,,Tasman liep langs de matrozen.,0
SoD-Zw,5.72b,1,,Tasman liep de matrozen langs.,0
SoD-Zw,5.73,1,,De kat sprong op de mat.,0
SoD-Zw,5.74a,1,,Het kamermeisje schudde het bed op.,0
SoD-Zw,5.74b,1,,Het kamermeisje sprong het bed op.,0
SoD-Zw,5.75,0,*,Het bed op schudde het kamermeisje.,0
SoD-Zw,5.76,1,,De kat sprong de mat weer op.,0
SoD-Zw,5.78,1,,Tasman schreef er niet over.,0
SoD-Zw,5.79,1,,Namens wie sprak Tasman?,0
SoD-Zw,5.80a,1,,Tasman hield van Nieuw Zeeland.,0
SoD-Zw,5.80b,1,,Tasman voer vlak langs de kust.,0
SoD-Zw,5.81,1,,Tasman gooide de kokosnoten in het water.,0
SoD-Zw,5.84,1,,Tasman voer daar vlak langs.,0
SoD-Zw,5.85,1,,Tasman keek pal de zaal in.,0
SoD-Zw,6.1a,1,,Tasman vertrok niet.,0
SoD-Zw,6.1a,0,*,Tasman niet vertrok.,0
SoD-Zw,6.1b,1,,Ik weet dat Tasman niet vertrok.,1
SoD-Zw,6.1b,0,*,Ik weet dat Tasman vertrok niet.,1
SoD-Zw,6.4b,1,,Ik vraag me af wanneer Tasman vertrekt.,0
SoD-Zw,6.4b,0,*,Ik vraag me af wanneer vertrekt Tasman.,0
SoD-Zw,6.5a,1,,Tasman vertrekt.,0
SoD-Zw,6.5a,1,,Tasman vertrok.,0
SoD-Zw,6.5b,1,,Tasman probeert om te vertrekken.,0
SoD-Zw,6.5b,1,,Tasman probeerde om te vertrekken.,0
SoD-Zw,6.5b,1,,De Maoris proberen om te vertrekken.,0
SoD-Zw,6.6,1,,En Tasman maar lachen.,0
SoD-Zw,6.8,1,,Dat hij dat niet wil!,0
SoD-Zw,6.9,1,,Tasman dacht dat hij het Zuidland gezien had.,0
SoD-Zw,6.11,1,,Tasman wou weten welk land hij gezien had.,0
SoD-Zw,6.12,1,,Tasman wou weten welk land dat hij gezien had.,0
SoD-Zw,6.13a,1,,Ik hoop dat hij komt.,0
SoD-Zw,6.13b,1,,Ik betwijfel of hij komt.,0
SoD-Zw,6.15a,1,,Jeroen wou beweren dat Tasman Nieuw Zeeland ontdekt had.,0
SoD-Zw,6.15b,1,,Jeroen wou weten wie Nieuw Zeeland ontdekt had.,0
SoD-Zw,6.16a,1,,Dat Tasman Nieuw Zeeland ontdekt had wou Jeroen niet beweren.,0
SoD-Zw,6.16a,1,,Dat Tasman Nieuw Zeeland ontdekt had dat wou Jeroen niet beweren.,0
SoD-Zw,6.16b,1,,Wie Nieuw Zeeland ontdekt had hoefde Jeroen niet te weten.,0
SoD-Zw,6.17,1,,Jeroen heeft dat Tasman Nieuw Zeeland ontdekt heeft nooit geweten.,0
SoD-Zw,6.18,1,,Jeroen heeft gezegd tegen Annie dat Tasman Nieuw Zeeland ontdekt heeft.,0
SoD-Zw,6.19,1,,Tasman was zo geschrokken dat hij snel verder voer.,0
SoD-Zw,6.20,1,,Tasman heeft het betreurd dat hij het Zuidland niet kon vinden.,0
SoD-Zw,6.21,1,,Tasman is zonder dat hij er erg in had vlak langs het Zuidland gevaren.,0
SoD-Zw,6.22,1,,Tasman heeft geprobeerd het Zuidland te vinden.,0
SoD-Zw,6.22,1,,Tasman heeft geprobeerd om het Zuidland te vinden.,0
SoD-Zw,6.23,1,,Tasman heeft het Zuidland proberen te vinden.,0
SoD-Zw,6.24a,1,,Tasman heeft de Maoris kralen proberen te geven.,0
SoD-Zw,6.24a,0,*,Tasman heeft de Maoris proberen kralen te geven.,0
SoD-Zw,6.24b,1,,Tasman heeft de Maoris geprobeerd kralen te geven.,0
SoD-Zw,6.25,1,,Tasman wist niet wat te doen.,0
SoD-Zw,6.26,0,*,Het Zuidland vinden heeft Tasman niet proberen.,0
SoD-Zw,6.27,1,,Het Zuidland vinden dat heeft Tasman niet geprobeerd.,0
SoD-Zw,6.27,1,,Het Zuidland vinden heeft Tasman niet geprobeerd.,0
SoD-Zw,6.27,0,??,Het Zuidland te vinden dat heeft Tasman niet geprobeerd.,0
SoD-Zw,6.27,0,??,Het Zuidland te vinden heeft Tasman niet geprobeerd.,0
SoD-Zw,6.27,0,??,Om het Zuidland te vinden dat heeft Tasman niet geprobeerd.,0
SoD-Zw,6.27,0,??,Om het Zuidland te vinden heeft Tasman niet geprobeerd.,0
SoD-Zw,6.28b,1,,Tasman is door het Zuidland te vinden beroemd geworden.,0
SoD-Zw,6.29,1,,Tasmanië is een eiland dat door Tasman ontdekt is.,0
SoD-Zw,6.30,1,,"Tasmanië, dat door Tasman ontdekt is, ligt bezuiden Australië",0
SoD-Zw,6.32b,1,,Tasman vertrok om die reden.,0
SoD-Zw,6.33b,0,*,De Maoris wonen dat eiland.,0
SoD-Zw,6.33b,1,,De Maoris wonen op dat eiland.,0
SoD-Zw,6.37a,1,,Ik wil het eiland dat Tasman ontdekt heeft bezoeken.,0
SoD-Zw,6.48b,1,,Tasman heeft Tasmanië ontdekt en Nieuw Zeeland.,0
SoD-Zw,6.51,1,,Tasman heeft Tasmanië noch Nieuw Zeeland ontdekt.,0
SoD-Zw,6.53,1,,De landen die Tasman ontdekt heeft zijn Tasmanië en Nieuw Zeeland.,0
SoD-Zw,6.55,0,*,Tasmanië heeft Tasman en Nieuw Zeeland ontdekt.,0
SoD-Zw,6.57a,1,,Tasman was een Nederlander en Cook was een Engelsman.,0
SoD-Zw,6.58,1,,Dit is Tasmanië maar dat is Nieuw Zeeland.,0
SoD-Zw,6.58,1,,Dit is Tasmanië dus dat is Nieuw Zeeland.,0
SoD-Zw,6.58,1,,Dit is Tasmanië want dat is Nieuw Zeeland.,0
SoD-Zw,6.62a,1,,Tasman voer verder omdat het eiland er verlaten uit zag en ze nog voldoende kokosnoten hadden.,0
SoD-Zw,6.62b,1,,Tasman voer verder omdat het eiland er verlaten uit zag en ze hadden nog voldoende kokosnoten.,0
SoD-Zw,6.63,1,,Tasman vroeg zich af of hij zou landen of dat hij verder zou varen.,0
SoD-Zw,6.65,1,,Geef ze geen kralen of je raakt die Maoris nooit meer kwijt.,0
SoD-Zw,6.66,1,,Tasman had een bootsman en die heette Schouten.,0
SoD-Zw,6.67,1,,Ik heb een boek gekregen en wel Het Journaal van Tasman.,0
SoD-Zw,6.70,1,,Hij kon wel janken zo blij was Tasman.,0
SoD-Zw,6.71,1,,Ik denk dat de bootsman het gedaan heeft omdat hij had schulden.,0
SoD-Zw,6.72,1,,Tasman kon geen eiland ontdekken of hij noemde het naar zichzelf.,0
SoD-Zw,6.73,0,*,Tasman kon geen eiland ontdekken of noemde het naar zichzelf.,0
SoD-Zw,6.74,1,,Tasman is geboren in Lutjegast of heeft er zijn jeugd door gebracht.,0
SoD-Zw,6.75,1,,Tasman had een bootsman die heette Schouten.,0
SoD-Zw,6.76,1,,"Tasman had een bootsman, die Schouten heette.",0
SoD-Zw,6.77a,0,*,Tasman ontdekte een eiland daar Maoris woonden.,0
SoD-Zw,6.77b,1,,Tasman ontdekte een eiland daar woonden Maoris.,0
SoD-Zw,6.77b,0,*,Tasman ontdekte een eiland waar woonden Maoris.,0
SoD-Zw,6.78b,0,*,Tasman ontdekte het eiland daar woonden de Maoris.,0
SoD-Zw,6.78b,0,*,Tasman ontdekte het eiland en daar woonden de Maoris.,0
SoD-Zw,6.79a,1,,Ontdekte Tasman een eiland waar Maoris woonden?,0
SoD-Zw,6.79b,0,*,Ontdekte Tasman een eiland daar woonden Maoris?,0
SoD-Zw,6.79b,0,*,Ontdekte Tasman een eiland en daar woonden Maoris?,0
SoD-Zw,6.80a,1,,Iemand had twee zonen.,0
SoD-Zw,6.80b,1,,Er was iemand die had twee zonen.,0
SoD-Zw,6.80b,1,,Er was iemand en die had twee zonen.,0
SoD-Zw,6.81,1,,"Tasman voer door, al had hij heimwee.",0
SoD-Zw,6.81,1,,"Tasman voer door, ook al had hij heimwee.",0
SoD-Zw,6.82,1,,"Hoe verder Tasman voer, des te meer verlangde hij naar huis.",0
SoD-Zw,6.87,0,*,Cook bezocht elk eiland dat Tasman deed.,0
SoD-Zw,6.87,0,*,Cook bezocht elk eiland dat Tasman dat deed.,0
SoD-Zw,6.88,0,*,Tasman ontdekte Tasmanië voor Cook de Cook-eilanden deed.,0
SoD-Zw,6.88,0,*,Tasman ontdekte Tasmanië voor Cook dat de Cook-eilanden deed.,0
SoD-Zw,6.89a,1,,Tasman deed wat hij wou.,0
SoD-Zw,6.89b,1,,Tasman voer zo hard hij kon.,0
SoD-Zw,6.89b,1,,Tasman voer zo hard hij wou.,0
SoD-Zw,6.90,1,,Tasman kon niet zwemmen maar Cook kon dat wel.,0
SoD-Zw,6.90,0,*,Tasman kon niet zwemmen maar Cook kon wel.,0
SoD-Zw,6.91,1,,Tasman praat waarover hij wil.,0
SoD-Zw,6.92,1,,Ik doe wat ik doe en ik praat waarover ik praat.,0
SoD-Zw,6.93,1,,Tasman is er speciaal voor naar toe gegaan.,0
SoD-Zw,6.98a,1,,Tasman ontdekte een eiland.,0
SoD-Zw,6.98b,1,,Tasman ontdekte er één.,0
SoD-Zw,6.100,1,,Tasman ontdekte er vier.,0
SoD-Zw,6.100,1,,Tasman ontdekte er veel.,0
SoD-Zw,6.108,1,,Tasman heeft alle eilanden bezocht.,0
SoD-Zw,6.108,1,,Tasman heeft beide eilanden bezocht.,0
SoD-Zw,6.108,1,,Tasman heeft ze allebei bezocht.,0
SoD-Zw,6.109a,1,,Tasman werd geboren in Lutjegast en stierf in Batavia.,0
SoD-Zw,6.109b,1,,Tasman heeft Tasmanië en Cook heeft de Cook-eilanden ontdekt.,0
SoD-Zw,6.110a,1,,In Lutjegast werd Tasman geboren en Tasman stierf in Batavia.,0
SoD-Zw,6.111,1,,Tasman ontdekte Tasmanië en Cook de Cook-eilanden.,0
SoD-Zw,6.112,1,,Tasman is in Lutjegast geboren en in Batavia gestorven.,0
SoD-Zw,6.113,0,*,Tasman heeft twee reizen gemaakt en eilanden ontdekt.,0
SoD-Zw,6.116,1,,Tasman heeft snel Tasmanië en nog sneller Nieuw Zeeland bereikt.,0
SoD-Zw,6.121,1,,Tasman was erg blij met de kokosnoten en tevreden over de varkens.,0
SoD-Zw,6.123,1,,Tasman was en erg blij met de kokosnoten en tevreden over de varkens.,0
SoD-Zw,6.124,1,,Tasman heeft snel en het anker gelicht en de zeilen gehesen.,0
SoD-Zw,6.127,0,*,Tasman heeft Tasmanië ontdekt en Cook heeft de Cook-eilanden.,0
SoD-Zw,6.128,1,,Tasman heeft Tasmanië ontdekt en Cook de Cook-eilanden.,0
SoD-Zw,6.129,1,,Tasman gaf de Maoris kralen en Cook de Tahitianen.,0
SoD-Zw,6.132,0,*,Tasman Tasmanië en Cook ontdekte de Cook-eilanden.,0
SoD-Zw,6.138,1,,Tasman heeft Tasmanië en Cook de Cook-eilanden ontdekt.,0
SoD-Zw,6.139,1,,Tasman heeft twee eilanden ontdekt en Cook drie.,0
SoD-Zw,6.141a,1,,Tasman dacht van niet.,0
SoD-Zw,6.141b,1,,Tasman zei van niet.,0
SoD-Zw,6.141b,1,,Tasman zei van wel.,0
SoD-Zw,6.142a,1,,Tasman dacht het niet.,0
SoD-Zw,6.142a,1,,Tasman dacht het wel.,0
SoD-Zw,6.142b,1,,Tasman zei het niet.,0
SoD-Zw,6.142b,1,,Tasman zei het wel.,0
SoD-Zw,6.143a,1,,Ik dacht dat Tasman Tasmanië ontdekt had.,0
SoD-Zw,6.144a,1,,Ik dacht Tasman heeft Tasmanië ontdekt.,0
SoD-Zw,6.144b,1,,Tasmanië is ontdekt door ik dacht Tasman.,0
SoD-Zw,6.145a,1,,Iemand heeft Tasmanië ontdekt maar ik weet niet wie.,0
SoD-Zw,6.145b,1,,Tasman heeft verschillende eilanden ontdekt maar ik zou niet weten welke.,0
SoD-Zw,6.146a,1,,Tasman heeft een eiland ontdekt maar ik weet niet welk.,0
SoD-Zw,6.146b,0,*,Tasman heeft een eiland ontdekt maar ik weet niet welke.,0
SoD-Zw,6.149a,1,,"Tasman hield een journaal bij, maar ik weet niet waar van.",0
SoD-Zw,7.1a,1,,Tasman schaamt zich.,0
SoD-Zw,7.1b,1,,De Maoris schamen zich.,0
SoD-Zw,7.2a,1,,Ik schaam me.,0
SoD-Zw,7.2b,1,,Jij schaamt je.,0
SoD-Zw,7.2c,1,,Wij schamen ons.,0
SoD-Zw,7.2d,1,,Jullie schamen je.,0
SoD-Zw,7.2d,1,,Jullie schamen jullie.,0
SoD-Zw,7.4b,1,,De Maoris noemen zichzelf.,0
SoD-Zw,7.5b,1,,Jij noemt jezelf.,0
SoD-Zw,7.5c,1,,Wij noemen onszelf.,0
SoD-Zw,7.5d,1,,Jullie noemen julliezelf.,0
